Trade #,Type,Date and time,Signal,Price CAD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
7,Entry short,2023-01-18 21:20, | F:score=55 | F:fresh=12 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.48 | F:is_accuracy=1 | F:trend=1 | F:rsi=55.61 | F:htf_trend=1 | F:rvol=0 | F:adx=21.91 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.29 | F:liquidity_distance=95.4 | F:liquidity_spread=11.3 | F:return_strength=100,1.66339,116667,194062.7211,-57.47,-0.04,2.61,0.00,-57.47,-0.04,233.67,0.00
8,Exit long,2023-01-19 16:30,Long Exit,1.66235,74468,123866.3478,-55.17,-0.06,28.69,0.03,-55.17,-0.06,178.5,0.00
8,Entry long,2023-01-19 16:15, | F:score=70 | F:fresh=231 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.02 | F:is_accuracy=0 | F:trend=0 | F:rsi=37.43 | F:htf_trend=1 | F:rvol=0 | F:adx=19.68 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.68 | F:liquidity_distance=98 | F:liquidity_spread=39.9 | F:return_strength=100,1.66335,74468,123866.3478,-55.17,-0.06,28.69,0.03,-55.17,-0.06,178.5,0.00
9,Exit long,2023-01-23 08:55,Long Exit,1.66033,116667,193782.7203,-57.52,-0.04,42.71,0.03,-57.52,-0.04,120.98,0.00
9,Entry long,2023-01-23 08:00, | F:score=55 | F:fresh=56 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.28 | F:is_accuracy=1 | F:trend=0 | F:rsi=39.4 | F:htf_trend=1 | F:rvol=0 | F:adx=24.9 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=24.52 | F:liquidity_distance=96.2 | F:liquidity_spread=6.9 | F:return_strength=100,1.66099,116667,193782.7203,-57.52,-0.04,42.71,0.03,-57.52,-0.04,120.98,0.00
10,Exit short,2023-01-25 16:45,Short Exit,1.648,39106,64374.3419,-54.12,-0.11,17.84,0.04,-54.12,-0.11,66.86,0.00
10,Entry short,2023-01-25 16:10, | F:score=70 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.29 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.9 | F:htf_trend=0 | F:rvol=0 | F:adx=14.49 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=90.8 | F:liquidity_spread=11.7 | F:return_strength=100,1.64615,39106,64374.3419,-54.12,-0.11,17.84,0.04,-54.12,-0.11,66.86,0.00
11,Exit short,2023-01-26 16:05,Short Exit,1.65372,42683,70724.45051,103.58,0.20,103.58,0.20,-27.09,-0.05,170.44,0.00
11,Entry short,2023-01-26 15:25, | F:score=70 | F:fresh=19 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.42 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.75 | F:htf_trend=1 | F:rvol=0 | F:adx=23.85 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.89 | F:liquidity_distance=90.2 | F:liquidity_spread=13.2 | F:return_strength=50,1.65697,42683,70724.45051,103.58,0.20,103.58,0.20,-27.09,-0.05,170.44,0.00
12,Exit long,2023-01-30 09:15,Long Exit,1.65162,106061,175248.8327,-57.34,-0.04,52.56,0.04,-57.34,-0.04,113.1,0.00
12,Entry long,2023-01-30 09:00, | F:score=70 | F:fresh=16 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.95 | F:is_accuracy=0 | F:trend=1 | F:rsi=53.7 | F:htf_trend=1 | F:rvol=0 | F:adx=28.31 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.82 | F:liquidity_distance=97.8 | F:liquidity_spread=5 | F:return_strength=100,1.65234,106061,175248.8327,-57.34,-0.04,52.56,0.04,-57.34,-0.04,113.1,0.00
13,Exit long,2023-01-31 14:30,Long Exit,1.65711,104478,173207.8075,-56.95,-0.04,10.92,0.01,-56.95,-0.04,56.15,0.00
13,Entry long,2023-01-31 14:15, | F:score=65 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.94 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.2 | F:htf_trend=1 | F:rvol=0 | F:adx=15.98 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=99.2 | F:liquidity_spread=10 | F:return_strength=39.9,1.65784,104478,173207.8075,-56.95,-0.04,10.92,0.01,-56.95,-0.04,56.15,0.00
14,Exit short,2023-01-31 21:35,Short Exit,1.64132,62500,102543.75,-28.93,-0.04,7.93,0.01,-28.93,-0.04,27.21,0.00
14,Entry short,2023-01-31 21:20, | F:score=65 | F:fresh=12 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.84 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.78 | F:htf_trend=0 | F:rvol=0 | F:adx=37.39 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=92.4 | F:liquidity_spread=4.6 | F:return_strength=42.58,1.6407,62500,102543.75,-28.93,-0.04,7.93,0.01,-28.93,-0.04,27.21,0.00
15,Exit short,2023-02-01 12:10,Short Exit,1.63928,63636,104243.4043,-55.44,-0.07,16.73,0.02,-55.44,-0.07,-28.23,0.00
15,Entry short,2023-02-01 11:35, | F:score=75 | F:fresh=17 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.97 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.15 | F:htf_trend=0 | F:rvol=0 | F:adx=26.45 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=33.16 | F:liquidity_distance=92.6 | F:liquidity_spread=8.9 | F:return_strength=100,1.63812,63636,104243.4043,-55.44,-0.07,16.73,0.02,-55.44,-0.07,-28.23,0.00
16,Exit short,2023-02-03 11:15,Short Exit,1.63099,129630,211347.4557,-58.38,-0.04,34.06,0.02,-58.38,-0.04,-86.61,0.00
16,Entry short,2023-02-03 11:10, | F:score=70 | F:fresh=164 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=68.95 | F:htf_trend=0 | F:rvol=0 | F:adx=25.37 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.72 | F:liquidity_distance=98.8 | F:liquidity_spread=13.9 | F:return_strength=100,1.63039,129630,211347.4557,-58.38,-0.04,34.06,0.02,-58.38,-0.04,-86.61,0.00
17,Exit long,2023-02-03 14:15,Long Exit,1.63742,43210,70666.4982,64.87,0.12,64.87,0.12,-6.49,-0.01,-21.75,0.00
17,Entry long,2023-02-03 13:05, | F:score=75 | F:fresh=8 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.67 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.49 | F:htf_trend=0 | F:rvol=0 | F:adx=51.03 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=35.14 | F:liquidity_distance=98.8 | F:liquidity_spread=7.1 | F:return_strength=50,1.63542,43210,70666.4982,64.87,0.12,64.87,0.12,-6.49,-0.01,-21.75,0.00
18,Exit long,2023-02-06 09:40,Long Exit,1.61543,159091,257079.9196,-59.33,-0.03,54.58,0.03,-59.33,-0.03,-81.07,0.00
18,Entry long,2023-02-06 09:35, | F:score=50 | F:fresh=45 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.49 | F:is_accuracy=0 | F:trend=0 | F:rsi=35.68 | F:htf_trend=0 | F:rvol=0 | F:adx=30.08 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=59.64 | F:liquidity_distance=98.6 | F:liquidity_spread=6.7 | F:return_strength=22.69,1.61593,159091,257079.9196,-59.33,-0.03,54.58,0.03,-59.33,-0.03,-81.07,0.00
19,Exit long,2023-02-06 18:30,Long Exit,1.61458,34653,55987.11945,-27.65,-0.07,40.83,0.10,-27.65,-0.07,-108.72,0.00
19,Entry long,2023-02-06 18:10, | F:score=50 | F:fresh=168 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.35 | F:is_accuracy=0 | F:trend=0 | F:rsi=33.46 | F:htf_trend=0 | F:rvol=0 | F:adx=28.53 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=29.15 | F:liquidity_distance=91.8 | F:liquidity_spread=26.2 | F:return_strength=50,1.61565,34653,55987.11945,-27.65,-0.07,40.83,0.10,-27.65,-0.07,-108.72,0.00
20,Exit short,2023-02-08 21:55,Short Exit,1.62216,155556,252542.0549,153.25,0.08,153.25,0.08,-10.45,-0.01,44.53,0.00
20,Entry short,2023-02-08 21:05, | F:score=45 | F:fresh=20 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.7 | F:htf_trend=0 | F:rvol=0 | F:adx=24.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95.6 | F:liquidity_spread=12 | F:return_strength=44.2,1.62348,155556,252542.0549,153.25,0.08,153.25,0.08,-10.45,-0.01,44.53,0.00
21,Exit long,2023-02-14 18:30,Time Stop (Bars),1.62425,10204,16620.17316,-34.73,-0.28,0.38,0.00,-51.86,-0.42,9.8,0.00
21,Entry long,2023-02-14 15:30, | F:score=75 | F:fresh=60 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.48 | F:is_accuracy=0 | F:trend=1 | F:rsi=64.36 | F:htf_trend=1 | F:rvol=0 | F:adx=21.92 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=47.81 | F:liquidity_distance=97 | F:liquidity_spread=8.2 | F:return_strength=50,1.62879,10204,16620.17316,-34.73,-0.28,0.38,0.00,-51.86,-0.42,9.8,0.00
22,Exit short,2023-02-20 15:35,Short Exit,1.6197,162791,263592.8151,-59.17,-0.03,19.32,0.01,-59.17,-0.03,-49.37,0.00
22,Entry short,2023-02-20 15:25, | F:score=65 | F:fresh=9 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=0 | F:rsi=50.1 | F:htf_trend=0 | F:rvol=0 | F:adx=11.86 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.2 | F:liquidity_spread=7.4 | F:return_strength=36.67,1.61921,162791,263592.8151,-59.17,-0.03,19.32,0.01,-59.17,-0.03,-49.37,0.00
23,Exit long,2023-02-20 17:25,Long Exit,1.61847,61404,99419.2164,-28.7,-0.04,13.21,0.02,-28.7,-0.04,-78.07,0.00
23,Entry long,2023-02-20 17:15, | F:score=50 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.99 | F:is_accuracy=0 | F:trend=0 | F:rsi=49.27 | F:htf_trend=0 | F:rvol=0 | F:adx=11.98 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=96 | F:liquidity_spread=6.3 | F:return_strength=100,1.6191,61404,99419.2164,-28.7,-0.04,13.21,0.02,-28.7,-0.04,-78.07,0.00
24,Exit long,2023-02-21 11:20,Long Exit,1.61811,59322,96063.0807,-54.65,-0.08,82.42,0.12,-54.65,-0.08,-132.72,0.00
24,Entry long,2023-02-21 09:30, | F:score=75 | F:fresh=104 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.52 | F:is_accuracy=1 | F:trend=0 | F:rsi=40.39 | F:htf_trend=1 | F:rvol=0 | F:adx=26.63 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=94.2 | F:liquidity_spread=13 | F:return_strength=100,1.61935,59322,96063.0807,-54.65,-0.08,82.42,0.12,-54.65,-0.08,-132.72,0.00
25,Exit short,2023-02-21 20:55,Short Exit,1.63899,85366,139873.8983,-29.81,-0.03,17.76,0.02,-29.81,-0.03,-162.53,0.00
25,Entry short,2023-02-21 20:45, | F:score=50 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.15 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.12 | F:htf_trend=1 | F:rvol=0 | F:adx=27.34 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.1 | F:liquidity_distance=99 | F:liquidity_spread=3.2 | F:return_strength=34.31,1.63852,85366,139873.8983,-29.81,-0.03,17.76,0.02,-29.81,-0.03,-162.53,0.00
26,Exit long,2023-02-24 17:05,Long Exit,1.62881,55118,89850.05652,-54.08,-0.08,2.03,0.00,-54.08,-0.08,-216.61,0.00
26,Entry long,2023-02-24 17:00, | F:score=70 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=54.5 | F:htf_trend=1 | F:rvol=0 | F:adx=14.99 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=86.8 | F:liquidity_spread=14.6 | F:return_strength=100,1.63014,55118,89850.05652,-54.08,-0.08,2.03,0.00,-54.08,-0.08,-216.61,0.00
27,Exit long,2023-03-01 16:40,Long Exit,1.6365,66667,109174.5459,-54.2,-0.07,116.21,0.15,-54.2,-0.07,-270.81,0.00
27,Entry long,2023-03-01 16:00, | F:score=55 | F:fresh=33 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.72 | F:is_accuracy=1 | F:trend=0 | F:rsi=42.65 | F:htf_trend=1 | F:rvol=0 | F:adx=21.21 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=55.59 | F:liquidity_distance=98 | F:liquidity_spread=13.3 | F:return_strength=47,1.63761,66667,109174.5459,-54.2,-0.07,116.21,0.15,-54.2,-0.07,-270.81,0.00
28,Exit short,2023-03-01 19:00,Short Exit,1.63681,43750,71572.8125,-27.56,-0.05,21.79,0.04,-27.56,-0.05,-298.37,0.00
28,Entry short,2023-03-01 18:30, | F:score=70 | F:fresh=21 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.81 | F:is_accuracy=0 | F:trend=0 | F:rsi=53.56 | F:htf_trend=1 | F:rvol=0 | F:adx=21.9 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.6 | F:liquidity_spread=15.9 | F:return_strength=100,1.63595,43750,71572.8125,-27.56,-0.05,21.79,0.04,-27.56,-0.05,-298.37,0.00
29,Exit long,2023-03-06 08:55,Long Exit,1.63511,350000,572379.5,-66.88,-0.02,133.75,0.03,-66.88,-0.02,-365.24,0.00
29,Entry long,2023-03-06 08:35, | F:score=65 | F:fresh=100 | F:session=0 | F:zone_type=0 | F:atr_ratio=1.46 | F:is_accuracy=0 | F:trend=1 | F:rsi=26.79 | F:htf_trend=1 | F:rvol=0 | F:adx=25.69 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=95.4 | F:liquidity_spread=11.5 | F:return_strength=77.72,1.63537,350000,572379.5,-66.88,-0.02,133.75,0.03,-66.88,-0.02,-365.24,0.00
30,Exit short,2023-03-06 11:30,Short Exit,1.63596,31818,52016.0664,-27.12,-0.07,7.72,0.02,-27.12,-0.07,-392.37,0.00
30,Entry short,2023-03-06 11:10, | F:score=75 | F:fresh=10 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.87 | F:htf_trend=1 | F:rvol=0 | F:adx=14.69 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.09 | F:liquidity_distance=93.4 | F:liquidity_spread=9.5 | F:return_strength=54.67,1.6348,31818,52016.0664,-27.12,-0.07,7.72,0.02,-27.12,-0.07,-392.37,0.00
31,Exit long,2023-03-07 10:20,Long Exit,1.63724,100000,163800,-55.8,-0.05,22.03,0.02,-55.8,-0.05,-448.17,0.00
31,Entry long,2023-03-07 10:15, | F:score=75 | F:fresh=62 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.49 | F:is_accuracy=1 | F:trend=1 | F:rsi=34.31 | F:htf_trend=1 | F:rvol=0 | F:adx=25.77 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=86.2 | F:liquidity_spread=10.8 | F:return_strength=100,1.638,100000,163800,-55.8,-0.05,22.03,0.02,-55.8,-0.05,-448.17,0.00
32,Exit long,2023-03-09 08:15,Long Exit,1.63555,175000,286301.75,-58.31,-0.03,15.21,0.01,-58.31,-0.03,-506.47,-0.01
32,Entry long,2023-03-09 08:00, | F:score=70 | F:fresh=34 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.77 | F:is_accuracy=0 | F:trend=1 | F:rsi=48.71 | F:htf_trend=1 | F:rvol=0 | F:adx=24.45 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=28.09 | F:liquidity_distance=98.2 | F:liquidity_spread=5.4 | F:return_strength=31.33,1.63601,175000,286301.75,-58.31,-0.03,15.21,0.01,-58.31,-0.03,-506.47,-0.01
33,Exit long,2023-03-15 17:10,Time Stop (Bars),1.66556,22222,36921.63078,66.06,0.24,76.29,0.28,-19.8,-0.07,-440.41,0.00
33,Entry long,2023-03-15 14:10, | F:score=55 | F:fresh=14 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.51 | F:is_accuracy=1 | F:trend=0 | F:rsi=54.83 | F:htf_trend=1 | F:rvol=0 | F:adx=20.3 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=30.64 | F:liquidity_distance=86.2 | F:liquidity_spread=12.1 | F:return_strength=100,1.66149,22222,36921.63078,66.06,0.24,76.29,0.28,-19.8,-0.07,-440.41,0.00
34,Exit long,2023-03-16 10:00,Long Exit,1.66192,89744,148975.04,125.1,0.12,125.1,0.12,-41.7,-0.04,-315.31,0.00
34,Entry long,2023-03-16 07:40, | F:score=50 | F:fresh=38 | F:session=0 | F:zone_type=0 | F:atr_ratio=1.22 | F:is_accuracy=0 | F:trend=0 | F:rsi=42.93 | F:htf_trend=1 | F:rvol=0 | F:adx=25.31 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.25 | F:liquidity_distance=93.6 | F:liquidity_spread=11.6 | F:return_strength=100,1.66,89744,148975.04,125.1,0.12,125.1,0.12,-41.7,-0.04,-315.31,0.00
35,Exit long,2023-03-16 10:50,Long Exit,1.65941,48611,80703.49609,-27.53,-0.05,27.53,0.05,-27.53,-0.05,-342.84,0.00
35,Entry long,2023-03-16 10:35, | F:score=50 | F:fresh=24 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.45 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.96 | F:htf_trend=1 | F:rvol=0 | F:adx=24.75 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=30.56 | F:liquidity_distance=97.4 | F:liquidity_spread=5.8 | F:return_strength=100,1.66019,48611,80703.49609,-27.53,-0.05,27.53,0.05,-27.53,-0.05,-342.84,0.00
36,Exit short,2023-03-20 16:40,Short Exit,1.67275,53030,88844.3408,100.76,0.16,100.76,0.16,-42.47,-0.07,-242.08,0.00
36,Entry short,2023-03-20 15:30, | F:score=50 | F:fresh=19 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=1 | F:rsi=53.05 | F:htf_trend=1 | F:rvol=0 | F:adx=12.69 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.23 | F:liquidity_distance=99.8 | F:liquidity_spread=2.2 | F:return_strength=50,1.67536,53030,88844.3408,100.76,0.16,100.76,0.16,-42.47,-0.07,-242.08,0.00
37,Exit short,2023-03-20 19:55,Short Exit,1.67801,74468,124918.5806,-28.73,-0.03,0,0.00,-28.73,-0.03,-270.81,0.00
37,Entry short,2023-03-20 19:45, | F:score=60 | F:fresh=12 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.74 | F:is_accuracy=1 | F:trend=1 | F:rsi=56.16 | F:htf_trend=1 | F:rvol=0 | F:adx=19.32 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=31.45 | F:liquidity_distance=93.6 | F:liquidity_spread=8.2 | F:return_strength=100,1.67748,74468,124918.5806,-28.73,-0.03,0,0.00,-28.73,-0.03,-270.81,0.00
38,Exit long,2023-03-21 08:55,Long Exit,1.6769,179487,301062.5194,-59.08,-0.03,11.82,0.01,-59.08,-0.03,-329.89,0.00
38,Entry long,2023-03-21 08:40, | F:score=75 | F:fresh=23 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.49 | F:is_accuracy=1 | F:trend=1 | F:rsi=44.52 | F:htf_trend=1 | F:rvol=0 | F:adx=19.43 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.8 | F:liquidity_spread=2.7 | F:return_strength=17.62,1.67735,179487,301062.5194,-59.08,-0.03,11.82,0.01,-59.08,-0.03,-329.89,0.00
39,Exit short,2023-03-21 20:00,Time Stop (Bars),1.67537,20115,33699.66525,-0.29,0.00,47.08,0.19,-16.33,-0.07,-330.18,0.00
39,Entry short,2023-03-21 17:00, | F:score=75 | F:fresh=90 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.8 | F:is_accuracy=0 | F:trend=1 | F:rsi=62.08 | F:htf_trend=1 | F:rvol=0 | F:adx=19.73 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.17 | F:liquidity_distance=91 | F:liquidity_spread=17.2 | F:return_strength=100,1.67535,20115,33699.66525,-0.29,0.00,47.08,0.19,-16.33,-0.07,-330.18,0.00
40,Exit short,2023-03-22 19:35,Short Exit,1.68156,132075,222014.1128,-56.8,-0.04,100.13,0.06,-56.8,-0.04,-386.99,0.00
40,Entry short,2023-03-22 19:00, | F:score=60 | F:fresh=48 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.8 | F:is_accuracy=1 | F:trend=1 | F:rsi=66.29 | F:htf_trend=1 | F:rvol=0 | F:adx=16.09 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.74 | F:liquidity_distance=88 | F:liquidity_spread=13.8 | F:return_strength=100,1.68097,132075,222014.1128,-56.8,-0.04,100.13,0.06,-56.8,-0.04,-386.99,0.00
41,Exit long,2023-03-23 09:35,Long Exit,1.68441,107692,181473.943,-55.67,-0.04,112.9,0.09,-55.67,-0.04,-442.65,0.00
41,Entry long,2023-03-23 09:05, | F:score=70 | F:fresh=15 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.86 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.12 | F:htf_trend=1 | F:rvol=0 | F:adx=23.32 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.18 | F:liquidity_distance=93.8 | F:liquidity_spread=10.4 | F:return_strength=100,1.68512,107692,181473.943,-55.67,-0.04,112.9,0.09,-55.67,-0.04,-442.65,0.00
42,Exit long,2023-03-23 14:00,Long Exit,1.68239,35714,59998.44858,62.92,0.14,62.92,0.14,-9.1,-0.02,-379.73,0.00
42,Entry long,2023-03-23 13:35, | F:score=75 | F:fresh=229 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.51 | F:is_accuracy=0 | F:trend=0 | F:rsi=35 | F:htf_trend=1 | F:rvol=0 | F:adx=28.97 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.01 | F:liquidity_distance=89.4 | F:liquidity_spread=15 | F:return_strength=50.29,1.67997,35714,59998.44858,62.92,0.14,62.92,0.14,-9.1,-0.02,-379.73,0.00
43,Exit long,2023-03-23 16:30,Long Exit,1.67805,89744,150670.3042,-54.88,-0.05,107.15,0.10,-54.88,-0.05,-434.61,0.00
43,Entry long,2023-03-23 16:10, | F:score=50 | F:fresh=16 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.87 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.34 | F:htf_trend=1 | F:rvol=0 | F:adx=16.77 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.66 | F:liquidity_distance=93.4 | F:liquidity_spread=1.6 | F:return_strength=100,1.67889,89744,150670.3042,-54.88,-0.05,107.15,0.10,-54.88,-0.05,-434.61,0.00
44,Exit short,2023-03-23 17:50,Short Exit,1.68201,49296,82843.40688,-53.12,-0.09,19.02,0.03,-53.12,-0.09,-487.73,0.00
44,Entry short,2023-03-23 17:45, | F:score=75 | F:fresh=42 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.85 | F:is_accuracy=1 | F:trend=0 | F:rsi=52.84 | F:htf_trend=1 | F:rvol=0 | F:adx=12.12 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.12 | F:liquidity_distance=99.2 | F:liquidity_spread=46 | F:return_strength=100,1.68053,49296,82843.40688,-53.12,-0.09,19.02,0.03,-53.12,-0.09,-487.73,0.00
45,Exit long,2023-03-24 00:00,Time Stop (Bars),1.6847,37433,63051.77087,8.46,0.02,56.69,0.12,-33.52,-0.07,-479.27,0.00
45,Entry long,2023-03-23 21:00, | F:score=70 | F:fresh=14 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.53 | F:is_accuracy=0 | F:trend=1 | F:rsi=59.19 | F:htf_trend=1 | F:rvol=0 | F:adx=15.03 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.67 | F:liquidity_distance=96.8 | F:liquidity_spread=8.1 | F:return_strength=64.2,1.68439,37433,63051.77087,8.46,0.02,56.69,0.12,-33.52,-0.07,-479.27,0.00
46,Exit long,2023-03-24 14:25,Long Exit,1.6828,59322,99688.84134,100.76,0.14,100.76,0.14,-15.57,-0.02,-378.51,0.00
46,Entry long,2023-03-24 13:35, | F:score=50 | F:fresh=232 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.54 | F:is_accuracy=0 | F:trend=0 | F:rsi=33.52 | F:htf_trend=1 | F:rvol=0 | F:adx=47.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=94.8 | F:liquidity_spread=18.8 | F:return_strength=100,1.68047,59322,99688.84134,100.76,0.14,100.76,0.14,-15.57,-0.02,-378.51,0.00
47,Exit short,2023-03-24 15:30,Short Exit,1.68612,35714,60180.94712,-27.08,-0.06,2.86,0.01,-27.08,-0.06,-405.58,0.00
47,Entry short,2023-03-24 15:25, | F:score=50 | F:fresh=77 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.75 | F:htf_trend=1 | F:rvol=0 | F:adx=31.53 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.18 | F:liquidity_distance=82 | F:liquidity_spread=19 | F:return_strength=59.68,1.68508,35714,60180.94712,-27.08,-0.06,2.86,0.01,-27.08,-0.06,-405.58,0.00
48,Exit short,2023-03-27 16:35,Short Exit,1.68021,83333,139941.9402,-54.53,-0.05,31.51,0.03,-54.53,-0.05,-460.12,0.00
48,Entry short,2023-03-27 16:30, | F:score=70 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=1 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.36 | F:htf_trend=1 | F:rvol=0 | F:adx=30.42 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.96 | F:liquidity_distance=83.8 | F:liquidity_spread=8 | F:return_strength=70.91,1.67931,83333,139941.9402,-54.53,-0.05,31.51,0.03,-54.53,-0.05,-460.12,0.00
49,Exit long,2023-03-28 19:05,Long Exit,1.67979,155556,261380.7468,-58.05,-0.03,0,0.00,-58.05,-0.03,-518.16,-0.01
49,Entry long,2023-03-28 19:00, | F:score=75 | F:fresh=9 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.09 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.14 | F:htf_trend=1 | F:rvol=0 | F:adx=17.2 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=29.21 | F:liquidity_distance=81.6 | F:liquidity_spread=6.9 | F:return_strength=50.94,1.6803,155556,261380.7468,-58.05,-0.03,0,0.00,-58.05,-0.03,-518.16,-0.01
50,Exit short,2023-03-28 21:00,Short Exit,1.67954,85366,143478.0508,74.95,0.07,74.95,0.07,-21.86,-0.02,-443.21,0.00
