score,fresh,session,zone_type,atr_ratio,is_accuracy,trend,rsi,htf_trend,rvol,adx,touch_count,base_quality,departure_strength,liquidity_distance,liquidity_spread,liquidity_distance_score,liquidity_spread_score,return_strength,outcome
90,12,1,1,0.88,0,0,33.22,1,0.0,33.28,1,100,38.77,1.6,4.1,96.8,4.1,100.0,0
90,22,2,1,0.56,0,0,50.69,1,0.0,26.91,1,100,55.2,2.1,5.7,95.8,5.7,36.67,0
75,7,2,0,1.26,0,0,33.6,0,0.0,38.63,1,0,33.94,1.9,6.3,96.2,6.3,100.0,0
95,16,2,1,0.63,0,0,46.63,0,0.0,30.48,1,100,33.9,0.7,4.1,98.6,4.1,50.0,1
100,25,2,1,0.57,1,0,54.17,0,0.0,20.4,1,100,40.62,8.3,25.9,83.4,25.9,100.0,1
100,30,2,1,0.74,1,0,46.59,0,0.0,13.69,1,100,29.74,0.1,13.8,99.8,13.8,50.0,0
95,21,2,1,0.9,0,0,56.12,0,0.0,16.42,1,100,37.45,3.6,16.8,92.8,16.8,45.3,1
75,22,1,1,1.02,1,1,55.65,0,0.0,36.84,1,0,27.25,2.9,9.1,94.2,9.1,100.0,0
65,153,0,1,0.42,0,1,68.55,0,0.0,31.01,1,100,50.0,4.1,2.0,91.8,2.0,100.0,0
75,54,2,1,1.12,0,1,64.96,0,0.0,24.46,1,100,41.94,1.9,7.5,96.2,7.5,100.0,1
85,32,1,0,0.42,0,1,51.02,1,0.0,32.56,1,100,50.0,5.3,39.1,89.4,39.1,100.0,1
75,63,2,1,0.96,0,1,57.64,1,0.0,21.99,1,100,33.33,1.8,12.3,96.4,12.3,59.08,0
75,96,1,1,1.45,1,1,61.94,1,0.0,25.41,1,100,53.4,1.9,7.3,96.2,7.3,61.16,0
90,11,1,0,1.11,0,1,56.34,1,0.0,19.81,1,100,32.08,2.3,1.5,95.4,1.5,100.0,1
90,11,1,0,0.67,0,1,56.43,1,0.0,16.4,1,100,37.22,1.3,3.0,97.4,3.0,100.0,0
95,28,1,0,0.77,0,1,43.73,1,0.0,20.72,1,100,34.93,3.5,7.1,93.0,7.1,48.67,0
75,38,2,1,0.3,0,0,29.87,1,0.0,27.82,1,100,35.43,0.9,4.4,98.2,4.4,50.0,0
90,29,0,0,0.52,0,1,51.47,1,0.0,28.88,1,100,52.7,0.7,7.5,98.6,7.5,44.44,0
100,16,1,0,0.98,1,1,60.64,1,0.0,11.4,1,0,26.23,0.3,6.2,98.4,5.1,36.67,0
65,7,2,1,0.81,0,1,61.43,1,0.0,32.46,1,100,50.0,0.4,1.7,99.2,1.7,100.0,0
90,5,2,0,1.0,0,1,58.48,1,0.0,35.7,1,100,50.0,1.1,5.1,97.8,5.1,50.0,0
75,9,2,0,1.11,1,0,45.82,0,0.0,30.93,1,100,36.21,2.8,13.7,94.4,13.7,50.0,0
100,61,2,0,0.75,1,1,40.39,1,0.0,25.25,1,100,42.37,0.3,7.2,99.4,7.2,100.0,0
90,83,2,0,0.66,0,1,27.33,1,0.0,24.47,1,100,44.5,1.0,7.6,98.0,7.6,100.0,1
100,15,2,0,0.88,1,1,51.72,1,0.0,22.16,1,0,31.01,1.8,11.0,96.4,11.0,100.0,0
100,20,1,0,0.57,1,1,56.61,1,0.0,29.47,1,0,32.43,1.9,11.0,96.2,11.0,48.99,0
90,58,0,1,0.5,0,0,55.52,0,0.0,22.92,1,100,41.71,5.0,12.7,90.0,12.7,50.0,0
75,207,1,1,1.64,0,1,71.57,0,0.0,44.8,1,0,19.99,4.9,10.7,90.2,10.7,59.68,0
90,165,2,0,0.4,0,0,40.47,1,0.0,33.54,1,100,59.92,2.7,2.9,94.6,2.9,36.67,0
100,264,2,0,0.86,1,0,31.86,1,0.0,38.51,1,0,29.44,0.3,5.0,99.4,5.0,66.32,0
85,71,2,0,0.66,0,1,37.49,1,0.0,20.38,1,100,50.0,1.0,2.8,98.0,2.8,100.0,0
100,16,1,0,0.84,1,1,54.57,1,0.0,17.52,1,100,53.88,2.2,3.7,95.6,3.7,100.0,0
75,12,2,1,0.34,1,1,60.27,1,0.0,30.24,1,100,44.4,4.4,4.9,91.2,4.9,31.01,0
90,26,0,0,0.67,0,1,47.65,1,0.0,21.48,1,0,26.67,1.1,5.7,97.8,5.7,100.0,0
90,32,2,0,0.33,0,1,36.66,1,0.0,30.53,1,100,50.0,4.5,3.8,91.0,3.8,100.0,1
95,8,2,0,0.79,0,1,60.08,1,0.0,26.28,1,100,43.98,3.2,5.8,93.6,5.8,100.0,1
90,18,2,0,0.7,0,1,54.87,1,0.0,18.07,1,0,50.0,0.1,4.8,99.8,4.8,36.67,1
95,8,1,0,1.01,0,1,61.01,1,0.0,18.98,1,100,51.16,1.6,1.7,96.8,1.7,100.0,1
90,10,2,1,1.32,0,0,37.33,1,0.0,26.08,1,100,55.4,1.6,5.3,96.8,5.3,100.0,1
70,116,2,0,0.41,0,0,34.94,0,0.0,31.63,1,100,58.54,4.4,16.1,91.2,16.1,36.67,1
100,55,2,1,0.92,1,0,45.23,1,0.0,14.48,1,100,60.0,0.7,4.9,98.6,4.9,61.4,1
90,20,0,1,0.51,0,0,47.12,0,0.0,49.35,1,100,45.65,1.2,12.3,97.6,12.3,100.0,0
75,29,1,0,0.52,1,0,40.53,0,0.0,21.39,1,100,50.0,1.6,16.0,96.8,16.0,50.0,1
75,6,2,0,0.54,0,0,46.11,0,0.0,34.66,1,100,41.03,6.9,15.1,86.2,15.1,100.0,0
95,30,2,1,1.18,0,0,52.84,0,0.0,18.38,1,100,39.8,0.1,9.9,99.8,9.9,51.01,1
95,7,0,1,0.79,1,0,45.2,0,0.0,14.17,1,100,35.58,0.4,15.3,99.2,15.3,50.0,0
95,10,2,1,0.33,1,0,42.42,0,0.0,34.85,1,100,48.27,5.6,16.9,88.8,16.9,100.0,1
75,265,2,1,0.97,0,1,73.86,0,0.0,44.75,1,100,29.51,1.0,25.8,98.0,25.8,50.0,1
90,29,1,0,1.42,0,1,46.18,1,0.0,17.51,1,100,45.97,8.8,18.1,82.4,18.1,61.13,0
80,9,2,0,0.49,1,0,40.19,0,0.0,36.29,1,100,46.25,1.8,2.8,96.4,2.8,50.31,0
90,19,2,1,0.82,0,0,45.94,0,0.0,19.06,1,100,50.0,4.9,9.6,90.2,9.6,30.47,1
75,13,2,1,0.27,1,0,45.67,0,0.0,22.25,1,100,38.59,0.1,8.5,99.8,8.5,50.0,0
90,13,0,0,0.75,0,1,49.5,1,0.0,13.28,1,0,35.4,1.6,3.3,96.8,3.3,100.0,0
75,123,2,0,0.08,1,1,54.92,0,0.0,36.67,1,100,53.38,3.3,72.6,93.4,72.6,50.0,0
95,39,0,1,0.49,1,1,61.58,0,0.0,22.88,1,0,36.33,0.6,20.5,98.8,20.5,100.0,0
95,30,1,0,0.28,1,1,43.34,0,0.0,17.2,1,100,54.13,2.6,17.2,94.8,17.2,43.23,1
80,20,2,0,0.88,1,0,34.75,0,0.0,36.62,1,0,50.0,4.5,2.1,91.0,2.1,100.0,0
80,262,2,1,0.83,1,0,22.5,0,0.0,47.85,1,0,30.82,1.9,17.8,96.2,17.8,50.0,0
95,20,1,1,0.48,0,0,60.43,0,0.0,13.93,1,100,37.81,7.1,13.4,85.8,13.4,56.42,0
75,15,2,1,0.69,0,1,48.09,0,0.0,14.6,1,100,44.56,0.7,10.2,98.6,10.2,50.0,0
95,51,2,0,0.91,0,1,32.67,1,0.0,22.54,1,100,37.9,7.0,19.7,86.0,19.7,100.0,0
90,112,1,0,0.3,0,1,38.25,1,0.0,25.8,1,100,62.19,9.8,47.4,80.4,47.4,36.67,1
75,12,2,1,0.33,1,1,47.38,1,0.0,12.51,1,100,50.0,0.5,4.3,99.0,4.3,100.0,0
70,6,2,1,0.54,0,1,54.66,1,0.0,24.09,1,100,50.0,3.7,7.6,92.6,7.6,100.0,1
90,107,1,0,1.54,0,1,34.04,1,0.0,23.88,1,100,41.97,2.4,24.8,95.2,24.8,100.0,0
95,31,1,0,1.01,0,1,52.36,1,0.0,27.85,1,0,24.48,0.1,12.2,99.8,12.2,100.0,1
90,87,2,0,0.54,0,1,35.58,1,0.0,36.15,1,100,52.55,7.3,9.2,85.4,9.2,50.0,0
80,61,2,0,0.75,1,0,34.65,1,0.0,22.14,1,0,34.17,4.1,14.3,91.8,14.3,100.0,0
95,62,1,0,0.59,1,0,37.93,1,0.0,27.04,1,0,28.38,0.6,11.0,98.8,11.0,100.0,1
75,17,2,1,1.04,1,1,55.57,1,0.0,13.99,1,100,54.61,6.0,8.9,88.0,8.9,36.67,0
90,22,2,1,0.87,0,0,54.06,0,0.0,24.16,1,0,50.0,2.9,7.5,94.2,7.5,54.85,0
100,13,2,0,0.86,1,1,54.77,0,0.0,19.49,1,0,27.94,3.7,12.0,92.6,12.0,100.0,0
95,55,1,0,0.91,1,1,35.35,1,0.0,18.51,1,0,26.65,0.9,3.2,98.2,3.2,50.0,0
70,280,2,0,1.25,0,0,24.03,0,0.0,38.03,1,100,50.0,8.7,26.5,82.6,26.5,28.16,1
100,18,1,0,0.65,1,1,50.48,1,0.0,18.14,1,100,46.82,9.0,7.7,82.0,7.7,38.9,0
90,22,1,0,0.91,0,1,44.14,1,0.0,26.14,1,100,50.0,3.4,8.2,93.2,8.2,68.61,0
75,37,2,1,0.54,0,1,60.34,1,0.0,26.19,1,100,43.76,3.1,1.3,93.8,1.3,50.0,1
90,17,0,1,0.6,0,0,55.6,0,0.0,17.3,1,0,34.32,7.5,10.9,85.0,10.9,36.67,0
70,34,2,0,0.68,0,0,44.62,0,0.0,21.33,1,100,49.61,1.6,14.2,96.8,14.2,100.0,0
95,70,1,0,0.36,1,1,46.47,0,0.0,14.95,1,100,54.31,2.8,13.1,94.4,13.1,100.0,0
75,8,2,0,0.76,0,0,50.74,0,0.0,39.19,1,0,31.44,0.1,7.5,99.8,7.5,100.0,1
75,16,2,0,1.26,1,0,43.24,0,0.0,30.12,1,0,36.26,0.7,12.8,98.6,12.8,59.95,1
85,6,0,1,0.78,0,0,48.98,0,0.0,19.02,1,0,50.0,2.9,8.0,94.2,8.0,100.0,0
70,226,1,1,1.34,0,1,72.54,0,0.0,40.48,1,100,50.0,0.8,22.8,98.4,22.8,100.0,0
95,8,2,0,0.57,0,1,63.56,1,0.0,32.82,1,100,52.54,0.9,2.8,98.2,2.8,100.0,0
70,8,2,1,0.94,0,1,48.76,1,0.0,21.05,1,100,50.0,1.7,10.5,96.6,10.5,100.0,1
70,84,2,0,0.45,0,0,33.06,1,0.0,36.89,1,0,21.96,7.2,10.8,85.6,10.8,43.69,1
95,30,2,0,0.64,0,0,44.36,1,0.0,20.0,1,100,45.88,7.9,11.3,84.2,11.3,45.9,0
80,43,2,0,0.58,1,0,32.93,1,0.0,24.05,1,0,37.92,0.1,15.0,99.8,15.0,50.0,1
90,17,2,1,0.57,0,0,50.03,1,0.0,21.6,1,0,30.36,2.5,13.5,95.0,13.5,66.47,0
85,75,1,0,1.22,0,1,37.8,1,0.0,36.88,1,100,50.0,1.1,11.3,97.8,11.3,37.67,1
90,111,1,0,0.24,0,0,29.64,1,0.0,39.98,1,0,25.67,2.9,4.3,94.2,4.3,100.0,0
90,30,0,0,0.71,0,1,43.69,1,0.0,19.62,1,100,50.49,5.6,5.5,88.8,5.5,100.0,0
95,46,0,0,0.42,1,1,42.26,1,0.0,20.52,1,0,40.72,4.1,6.7,91.8,6.7,100.0,0
90,14,1,1,1.19,0,0,49.78,0,0.0,23.88,1,100,50.0,5.6,13.5,88.8,13.5,60.62,0
85,18,2,1,1.0,0,1,50.95,0,0.0,17.05,1,100,50.0,1.5,11.3,97.0,11.3,100.0,0
80,22,2,1,0.74,1,1,55.69,0,1.02,9.12,1,100,53.07,2.0,9.0,96.0,9.0,50.91,1
80,6,1,1,0.42,1,1,56.24,0,0.66,16.01,1,100,56.47,0.2,3.6,99.6,3.6,100.0,0
75,142,1,1,2.68,1,1,65.07,0,0.96,26.94,1,100,55.32,0.2,10.0,99.6,10.0,50.0,0
90,8,1,0,0.8,0,1,50.11,1,1.12,22.47,1,0,32.17,0.7,10.7,98.6,10.7,50.0,0
75,35,2,0,0.83,0,0,38.88,1,1.62,28.99,1,0,40.34,3.7,6.1,92.6,6.1,36.67,0
90,32,2,1,0.79,0,1,57.65,0,0.84,24.51,1,100,57.11,1.2,5.2,97.6,5.2,100.0,0
90,12,0,0,0.48,0,1,60.98,0,1.44,55.19,1,100,37.98,6.9,6.1,86.2,6.1,85.26,1
90,20,2,1,0.91,0,0,51.34,0,0.55,36.53,1,0,50.0,0.8,18.5,98.4,18.5,50.0,0
95,12,2,1,1.01,0,0,47.02,0,0.96,19.36,1,100,52.5,6.6,17.3,86.8,17.3,50.0,1
95,10,2,1,0.37,1,0,37.71,0,0.76,44.69,1,0,50.0,1.2,6.6,97.6,6.6,50.0,0
95,21,2,0,1.64,1,1,49.2,0,1.45,18.69,1,0,26.44,5.0,5.9,90.0,5.9,50.0,0
100,29,1,0,0.63,1,1,40.15,1,0.92,16.83,1,100,52.65,1.3,10.1,97.4,10.1,50.0,0
80,93,2,1,1.04,1,1,62.63,0,0.78,22.61,1,0,28.74,2.0,20.4,96.0,20.4,100.0,0
85,10,1,1,1.33,0,0,40.91,0,0.99,26.7,1,100,50.0,0.2,8.3,99.6,8.3,100.0,0
95,61,1,1,0.63,1,0,57.69,0,0.99,23.84,1,100,43.5,1.6,23.4,96.8,23.4,50.0,1
95,15,2,0,0.92,0,1,52.46,0,1.24,27.21,1,100,58.54,3.5,9.0,93.0,9.0,100.0,0
80,189,1,0,1.07,1,0,31.45,0,1.55,26.47,1,0,28.2,7.4,37.7,85.2,37.7,100.0,0
95,32,1,0,0.92,1,1,44.63,0,1.42,15.77,1,100,42.79,4.7,22.4,90.6,22.4,100.0,0
90,10,2,0,0.52,0,1,56.56,0,1.23,21.18,1,100,53.17,7.4,4.8,85.2,4.8,40.14,0
90,14,1,0,0.92,0,0,49.28,1,1.04,12.43,1,0,37.17,0.4,18.1,99.2,18.1,100.0,0
65,15,1,1,0.66,0,1,43.42,0,1.75,20.76,1,0,50.0,4.2,12.8,91.6,12.8,50.0,1
90,244,2,0,0.54,0,0,34.52,0,0.84,30.63,1,100,47.08,5.0,13.3,90.0,13.3,100.0,0
95,10,2,1,0.71,1,0,45.35,0,1.16,25.85,1,100,48.71,7.3,15.1,85.4,15.1,100.0,1
90,21,1,1,0.76,0,0,51.26,0,1.53,17.37,1,100,53.06,3.7,22.6,92.6,22.6,100.0,0
90,135,2,0,0.76,0,0,39.69,0,1.21,33.34,1,0,38.83,2.3,72.1,95.4,72.1,100.0,1
95,21,1,1,0.84,1,0,45.91,0,0.99,36.33,1,100,34.08,3.0,11.0,94.0,11.0,100.0,0
75,110,2,0,0.39,1,0,38.43,0,1.3,35.83,1,100,54.53,3.2,25.5,93.6,25.5,41.03,0
100,32,2,1,0.62,1,0,57.16,0,0.94,23.76,1,100,56.52,3.4,6.7,93.2,6.7,36.67,0
95,22,2,1,1.38,0,0,50.44,1,1.22,32.3,1,100,46.6,0.3,13.6,99.4,13.6,43.0,1
90,10,0,0,0.47,0,1,68.59,1,1.96,49.36,1,0,38.72,4.9,5.6,90.2,5.6,100.0,0
95,34,2,1,0.86,0,0,52.49,0,1.36,15.03,1,0,34.98,2.6,22.1,94.8,22.1,100.0,0
95,16,2,0,0.82,0,1,47.37,1,0.95,20.0,1,100,48.57,3.0,5.7,94.0,5.7,89.24,0
95,14,1,0,1.05,0,1,52.56,1,1.27,17.99,1,100,61.85,5.1,9.1,89.8,9.1,43.36,0
95,71,1,0,0.47,1,0,26.01,1,1.27,29.3,1,100,48.16,7.0,3.7,86.0,3.7,60.77,0
90,32,1,1,0.66,0,0,55.88,0,1.45,19.25,1,100,55.5,6.0,14.4,88.0,14.4,68.77,0
80,14,1,0,0.36,1,0,51.62,0,1.01,22.54,1,100,50.0,6.4,7.4,87.2,7.4,40.18,0
95,5,1,1,0.67,0,0,32.2,0,0.9,30.31,1,100,55.97,0.4,4.9,99.2,4.9,50.0,0
90,11,2,1,0.75,0,0,50.99,0,1.14,10.39,1,100,36.21,2.3,9.4,95.4,9.4,100.0,0
75,27,0,0,0.89,1,0,46.4,0,1.27,18.6,1,0,36.34,1.2,29.2,97.6,29.2,50.0,0
70,70,1,1,1.17,0,1,66.78,0,1.05,31.01,1,0,27.26,1.8,8.8,96.4,8.8,50.0,1
100,17,2,1,0.54,1,0,58.86,0,0.9,13.88,1,100,51.21,7.2,9.9,85.6,9.9,36.67,1
90,42,0,0,0.97,0,1,40.46,0,1.45,25.01,1,100,45.31,0.4,11.4,99.2,11.4,50.0,0
70,14,2,0,0.81,0,0,39.41,1,1.21,18.65,1,100,45.13,6.7,6.1,86.6,6.1,100.0,0
65,11,2,0,0.85,0,0,59.65,1,2.5,22.88,1,100,50.0,0.1,3.5,99.8,3.5,50.0,0
70,5,1,0,0.81,0,0,43.58,1,0.94,21.5,1,100,50.0,0.1,3.1,99.8,3.1,50.0,0
80,10,1,1,1.1,1,1,49.2,0,0.8,18.71,1,0,32.83,0.7,4.8,98.6,4.8,100.0,0
95,7,1,1,0.76,1,0,34.44,1,1.72,25.61,1,100,46.67,2.7,11.1,94.6,11.1,50.0,0
85,7,2,1,0.49,0,0,52.64,0,1.06,12.16,1,0,50.0,1.9,5.1,96.2,5.1,100.0,1
95,13,1,0,0.74,0,1,61.43,0,0.6,29.57,1,100,41.61,0.4,6.3,99.2,6.3,100.0,0
100,28,1,1,0.73,1,0,50.34,1,1.31,18.64,1,0,37.44,2.6,15.2,94.8,15.2,36.67,0
100,16,2,1,0.52,1,0,43.03,1,0.95,40.25,1,100,34.41,0.3,16.9,99.4,16.9,50.0,1
95,98,0,1,0.39,1,0,59.38,0,1.59,18.94,1,100,50.24,3.5,21.9,93.0,21.9,100.0,0
75,5,1,0,0.65,0,0,33.96,0,1.02,44.77,1,100,39.83,0.2,3.8,99.6,3.8,50.0,0
90,8,1,1,0.57,0,1,41.37,0,0.88,26.02,1,100,50.0,2.7,6.8,94.6,6.8,49.09,0
90,10,2,0,0.43,0,1,79.83,1,1.73,31.71,1,0,28.89,1.1,4.9,97.8,4.9,50.0,0
100,6,1,1,0.34,1,0,45.36,0,0.79,10.43,1,100,45.47,3.3,6.9,93.4,6.9,100.0,1
95,24,0,1,0.76,1,0,49.53,1,1.31,30.84,1,0,29.28,0.8,13.1,98.4,13.1,50.0,0
75,9,2,1,0.7,1,1,41.35,1,1.14,28.15,1,100,40.69,3.5,6.5,93.0,6.5,100.0,0
80,236,2,1,0.6,1,1,47.1,1,2.37,38.26,1,0,31.21,2.5,8.8,95.0,8.8,100.0,0
90,11,0,1,1.1,0,0,51.66,0,1.42,18.37,1,0,21.07,10.0,4.9,80.0,4.9,91.55,1
95,22,1,1,1.24,0,0,48.96,0,1.02,35.66,1,100,32.81,1.5,16.9,97.0,16.9,50.0,0
70,155,1,0,0.44,0,0,41.63,0,1.26,30.52,1,0,22.17,0.4,8.0,99.2,8.0,50.0,1
70,57,0,0,0.79,0,0,34.39,0,2.16,32.4,1,0,39.73,0.2,0.3,99.6,0.3,50.0,1
100,30,2,0,1.83,1,1,42.2,0,0.65,13.54,1,100,46.18,7.8,24.0,84.4,24.0,50.56,0
90,15,1,0,0.88,0,1,54.01,1,1.31,33.26,1,0,40.22,0.3,13.2,99.4,13.2,50.0,1
90,17,2,0,0.62,0,1,47.83,1,0.88,31.0,1,100,50.0,5.7,7.9,88.6,7.9,100.0,0
90,8,1,1,0.66,0,0,35.86,1,0.84,31.62,1,0,50.0,2.4,6.1,95.2,6.1,53.31,0
100,13,1,0,1.15,1,1,55.45,1,0.92,18.33,1,100,37.15,1.1,8.7,97.8,8.7,25.62,0
95,22,2,0,1.07,0,1,52.47,1,1.16,42.34,1,100,55.65,4.8,10.7,90.4,10.7,100.0,1
95,274,2,0,0.84,0,0,37.07,1,2.49,22.07,1,100,62.34,7.1,8.9,85.8,8.9,100.0,1
95,196,0,1,0.9,0,1,67.3,1,1.67,34.13,1,100,45.44,2.0,12.8,96.0,12.8,100.0,0
85,29,1,0,0.4,0,1,54.56,1,1.16,21.59,1,100,50.0,0.4,5.3,99.2,5.3,56.33,0
85,45,2,1,0.57,0,0,53.25,1,0.84,16.39,1,100,50.0,0.5,8.0,99.0,8.0,50.0,0
90,7,2,1,0.77,0,0,43.15,0,0.87,42.47,1,100,50.0,1.0,8.5,98.0,8.5,100.0,0
100,36,2,1,1.43,1,0,53.27,0,1.85,24.78,1,100,34.87,2.0,20.3,96.0,20.3,63.0,0
95,6,1,0,0.34,1,1,70.78,0,1.55,29.54,1,100,54.11,1.8,6.2,96.4,6.2,100.0,0
90,124,1,1,0.36,0,1,61.42,0,1.09,43.5,1,0,17.96,0.6,25.0,98.8,25.0,50.0,0
75,31,1,1,0.45,1,1,51.86,0,1.29,29.87,1,100,57.75,3.9,7.7,92.2,7.7,35.87,0
70,42,2,1,0.54,0,1,56.63,1,0.79,26.96,1,100,50.0,2.6,15.2,94.8,15.2,50.0,1
75,27,2,1,0.62,0,1,56.25,0,1.26,12.13,1,0,25.29,3.1,15.1,93.8,15.1,100.0,0
95,11,1,0,0.88,0,1,60.01,0,1.21,37.21,1,0,24.67,3.4,6.7,93.2,6.7,100.0,0
70,48,2,0,0.57,0,0,37.4,0,1.23,29.27,1,100,50.0,6.5,7.0,87.0,7.0,100.0,1
95,19,1,1,0.66,0,0,54.59,0,0.88,12.33,1,0,36.2,2.7,15.9,94.6,15.9,100.0,0
90,44,1,1,0.49,0,0,55.26,0,0.81,16.95,1,0,33.03,1.3,4.1,97.4,4.1,50.0,1
90,34,1,1,0.75,0,0,57.61,1,0.91,20.39,1,100,46.34,1.4,11.4,97.2,11.4,36.67,0
70,9,0,1,0.96,0,1,53.47,1,1.59,23.57,1,0,36.4,0.6,1.1,98.8,1.1,50.0,0
70,25,1,1,0.91,0,1,58.27,1,1.18,34.08,1,100,50.08,5.4,3.6,89.2,3.6,67.4,0
75,40,1,1,0.44,1,1,63.9,1,1.06,27.95,1,0,30.94,0.3,8.8,99.4,8.8,100.0,0
90,14,2,0,0.69,0,1,53.41,1,1.44,13.32,1,100,48.64,0.8,14.6,98.4,14.6,62.8,0
65,13,2,0,0.97,0,0,45.69,1,1.38,22.73,1,100,50.0,0.4,0.7,99.2,0.7,56.87,1
100,45,2,1,0.87,1,0,67.79,0,0.95,31.34,1,100,50.0,0.1,11.3,99.8,11.3,50.0,0
95,25,2,1,1.26,1,0,50.78,0,0.84,13.89,1,100,48.43,3.6,6.1,92.8,6.1,100.0,0
80,20,2,0,0.86,1,0,40.36,0,0.84,15.34,1,100,57.19,2.8,7.1,94.4,7.1,43.2,0
95,14,0,1,0.64,1,0,42.49,0,0.9,44.18,1,100,56.23,2.6,1.8,94.8,1.8,36.67,0
90,9,2,1,0.79,0,0,30.32,0,1.12,46.25,1,100,44.11,0.3,3.3,99.4,3.3,57.48,0
95,9,1,1,0.88,0,0,43.86,0,0.93,36.94,1,0,26.83,5.1,5.1,89.8,5.1,100.0,0
75,21,2,0,0.63,0,0,41.65,0,1.13,17.87,1,100,57.59,4.6,7.5,90.8,7.5,36.67,1
90,14,1,1,0.5,0,0,47.22,1,0.89,40.62,1,100,50.0,3.1,7.8,93.8,7.8,69.3,1
80,46,2,0,0.76,1,0,47.89,1,1.43,21.15,1,0,33.75,4.8,20.7,90.4,20.7,100.0,0
90,29,1,0,0.65,0,1,44.22,1,0.79,24.04,1,100,61.72,8.2,5.3,83.6,5.3,100.0,1
90,10,2,1,0.75,0,0,50.17,1,1.17,24.01,1,100,45.94,3.1,4.5,93.8,4.5,100.0,0
100,12,2,1,0.5,1,0,49.18,1,0.54,14.64,1,0,25.15,0.9,6.5,98.2,6.5,100.0,0
90,13,1,1,0.64,0,0,28.17,0,1.8,44.97,1,100,42.49,3.4,5.9,93.2,5.9,31.44,1
95,59,2,1,0.61,0,0,63.69,0,0.79,27.33,1,0,25.95,3.9,8.0,92.2,8.0,100.0,0
95,55,0,0,0.76,1,1,42.75,0,0.79,19.67,1,0,36.73,3.6,20.4,92.8,20.4,100.0,0
90,143,2,1,1.02,0,1,71.23,1,1.94,31.0,1,0,42.37,3.1,14.2,93.8,14.2,100.0,0
75,156,2,0,0.12,1,0,36.56,0,0.97,32.1,1,0,22.53,0.2,11.5,99.6,11.5,100.0,0
80,9,1,1,0.66,1,1,54.45,0,0.74,14.06,1,100,43.11,2.3,6.3,95.4,6.3,100.0,0
95,34,0,0,0.3,1,1,45.58,1,1.9,22.54,1,100,53.24,1.3,15.1,97.4,15.1,28.77,0
90,39,1,0,0.76,0,1,41.48,1,1.13,29.43,1,0,27.89,3.6,6.0,92.8,6.0,78.54,1
95,19,2,1,0.59,0,0,55.2,0,1.03,21.15,1,0,22.42,3.3,4.9,93.4,4.9,100.0,0
70,154,2,1,0.52,0,1,51.75,1,2.49,36.45,1,0,23.21,0.3,6.2,99.4,6.2,100.0,0
70,9,0,1,0.83,0,1,52.64,1,2.05,14.92,1,100,46.66,5.8,5.9,88.4,5.9,92.18,0
75,36,2,1,0.82,0,1,48.23,1,1.5,18.82,1,0,26.92,3.5,5.5,93.0,5.5,100.0,1
80,9,2,1,0.5,1,1,55.31,1,0.66,18.57,1,100,43.67,0.1,2.2,99.8,2.2,50.0,0
95,48,2,0,1.33,0,1,39.51,1,0.94,20.36,1,100,54.08,0.3,16.9,99.4,16.9,50.0,0
90,11,2,0,0.9,0,1,46.49,1,0.65,11.26,1,100,38.2,4.1,1.8,91.8,1.8,36.67,1
95,18,2,0,0.82,0,1,49.95,1,1.49,29.84,1,0,32.89,3.9,6.7,92.2,6.7,100.0,0
100,95,2,1,0.61,1,0,62.87,0,0.7,26.1,1,100,51.64,0.9,18.1,98.2,18.1,29.6,0
95,90,2,0,0.62,0,1,38.87,0,1.15,17.8,1,100,56.29,5.2,7.6,89.6,7.6,26.35,0
95,15,2,1,0.35,1,0,42.96,0,1.37,35.43,1,0,38.67,0.5,7.2,99.0,7.2,50.0,1
95,17,2,0,0.89,0,1,53.95,0,1.18,41.77,1,100,44.49,2.5,6.1,95.0,6.1,100.0,1
85,23,2,0,0.79,0,1,47.62,0,0.92,19.08,1,100,50.0,0.3,13.1,99.4,13.1,51.51,1
75,15,2,1,1.05,1,1,60.36,1,1.35,17.74,1,0,25.81,7.0,7.3,86.0,7.3,100.0,1
95,23,0,1,0.9,1,0,55.09,0,0.92,22.12,1,0,37.11,1.7,7.9,96.6,7.9,44.03,0
95,6,2,1,0.12,1,0,39.2,0,0.82,17.25,1,100,47.37,1.4,2.6,97.2,2.6,50.0,1
85,15,2,1,0.24,0,0,42.82,0,2.18,39.17,1,0,50.0,2.6,3.9,94.8,3.9,100.0,0
75,23,2,1,0.6,0,1,50.62,0,0.76,9.02,1,100,64.14,0.2,11.3,99.6,11.3,100.0,0
90,13,2,1,1.39,0,0,45.35,0,0.89,47.17,1,0,50.0,3.3,11.0,93.4,11.0,100.0,0
100,9,2,1,0.67,1,0,42.22,1,0.7,43.03,1,100,40.41,1.2,7.1,97.6,7.1,40.51,1
90,15,1,1,0.38,0,0,50.27,0,1.7,20.76,1,100,52.36,1.1,13.3,97.8,13.3,100.0,0
70,10,2,1,0.48,0,1,49.3,0,1.12,11.96,1,100,50.53,0.6,0.8,98.8,0.8,69.93,1
80,22,1,0,0.73,1,0,45.25,1,1.09,18.39,1,100,58.27,8.1,5.9,83.8,5.9,28.99,1
100,28,2,0,0.44,1,0,47.66,1,1.31,13.77,1,100,50.0,2.8,7.1,94.4,7.1,42.01,0
75,7,1,0,1.2,0,0,37.85,1,1.03,40.59,1,0,33.52,1.3,5.9,97.4,5.9,50.0,0
